age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,plausibility_score
38,Private,187246,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,12.633831977844238
39,Private,178635,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,?,<=50K,19.553943634033203
43,Private,196701,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,14.048810958862305
49,Private,206865,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,38.35980987548828
42,Self-emp-inc,228146,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,13.880096435546875
39,Private,189777,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K,15.215862274169922
38,Local-gov,178173,Bachelors,13,Divorced,Protective-serv,Unmarried,White,Male,0,0,40,United-States,<=50K,16.506032943725586
37,?,228920,HS-grad,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K,14.506261825561523
37,Private,178800,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,12.45947265625
46,Private,183253,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,13.232355117797852
39,Private,228237,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Honduras,>50K,20.498958587646484
38,Private,179014,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,12.45947265625
37,State-gov,178173,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,34.58625411987305
42,Private,256536,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,11.157108306884766
37,Local-gov,182050,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,11.536218643188477
40,Private,192414,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,12.685184478759766
37,Self-emp-not-inc,184388,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K,17.778533935546875
39,Self-emp-not-inc,196569,HS-grad,10,Separated,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K,22.77305030822754
41,Local-gov,208709,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,12.949875831604004
38,State-gov,178173,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,21.80990982055664
48,Private,191177,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.234674453735352
37,Private,178173,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,8.942657470703125
37,Federal-gov,209527,HS-grad,10,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,17.842613220214844
37,Private,178173,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.26046371459961
37,Private,178368,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,11.974639892578125
46,Private,178173,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,10.574434280395508
38,Private,276042,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.130117416381836
47,Private,278002,HS-grad,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K,17.352256774902344
39,Private,262856,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,11.677854537963867
39,Self-emp-inc,202495,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,16.144853591918945
37,?,183409,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,>50K,15.2671537399292
47,Private,268880,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,10.933177947998047
37,Local-gov,282743,Some-college,10,Separated,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,17.713464736938477
37,Private,284093,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,>50K,12.466161727905273
46,Private,198973,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,12.33161735534668
37,Private,204570,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,Germany,>50K,18.238983154296875
40,Self-emp-not-inc,243954,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,17.271974563598633
48,Private,200726,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.60579776763916
37,Private,182869,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,<=50K,15.896539688110352
50,Private,184813,HS-grad,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,12.622934341430664
38,Private,178626,Masters,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,39.04090118408203
38,Private,192900,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,10.675832748413086
39,Private,178173,HS-grad,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K,17.61064910888672
39,Private,213301,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.142505645751953
39,Private,278527,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.413100242614746
52,Private,179573,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.57737922668457
38,Private,182884,HS-grad,10,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,13.321125984191895
40,Private,181217,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,12.326759338378906
44,Self-emp-not-inc,179064,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,>50K,40.2442512512207
46,Private,186751,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,11.054343223571777
37,Private,228590,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Poland,<=50K,19.520065307617188
43,Private,257579,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,11.478521347045898
37,Private,197744,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,16.349075317382812
37,?,204457,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,>50K,15.17195987701416
37,Private,219071,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,>50K,17.392528533935547
37,Private,191881,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,15.5377836227417
38,Private,209094,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,10.885421752929688
44,Private,199426,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,12.594926834106445
41,Federal-gov,178173,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K,18.123823165893555
38,Private,186890,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,11.741035461425781
38,?,181862,Some-college,10,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,48,Philippines,<=50K,23.14969825744629
37,Private,284093,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,11.218353271484375
41,Private,197040,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.722143173217773
49,Self-emp-inc,191019,Masters,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,37.762447357177734
37,Private,190604,HS-grad,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.437578201293945
37,Private,197697,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,10.29077434539795
38,Private,190239,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,>50K,13.784782409667969
38,Local-gov,282635,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,14.523797035217285
43,Private,181131,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,13.864325523376465
39,Private,273494,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,50,Germany,>50K,21.088409423828125
44,Local-gov,203112,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,13.971632957458496
38,Private,178183,Masters,13,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,>50K,39.280792236328125
47,Private,180213,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,>50K,17.850393295288086
37,Private,198832,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,11.895149230957031
37,Private,218627,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,50,United-States,>50K,18.1104679107666
39,Private,178173,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,12.812423706054688
37,Private,199556,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,12.064054489135742
38,Private,194766,HS-grad,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,11.933380126953125
51,Self-emp-inc,184544,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,11.820499420166016
38,Private,178173,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,>50K,16.661645889282227
41,Private,259091,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,>50K,16.711545944213867
39,Private,178173,HS-grad,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,Portugal,>50K,25.532230377197266
45,Private,182719,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K,15.906603813171387
37,Private,187627,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,11.03506088256836
49,Private,284093,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,>50K,16.86027717590332
52,Private,282842,Masters,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Puerto-Rico,>50K,43.09162139892578
38,Private,229416,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,11.785140991210938
38,Private,223921,HS-grad,10,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K,13.40428638458252
53,Federal-gov,184336,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,14.36291790008545
49,State-gov,254347,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.158260345458984
37,Self-emp-not-inc,284093,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,18.46079444885254
38,Private,188552,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,12.633831977844238
39,Private,180229,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,48,United-States,>50K,15.215862274169922
37,Private,178317,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,11.149313926696777
46,Private,180366,HS-grad,10,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K,14.378293991088867
43,Private,283920,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,13.44320011138916
38,Private,209478,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,13.397262573242188
37,Self-emp-inc,273738,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K,19.664087295532227
37,Private,187132,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,12.209394454956055
41,Local-gov,191166,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,15.946847915649414
38,Private,283755,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,11.483309745788574
52,Self-emp-inc,178696,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,15.486045837402344
47,Self-emp-inc,246323,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,13.539131164550781
38,Private,178897,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,12.24774169921875
51,Private,182423,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,14.15399169921875
40,Private,235102,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,>50K,15.30086898803711
39,Private,178921,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,10.79340934753418
37,Private,187607,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,36.02315139770508
38,Private,178596,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,8.967901229858398
42,Private,187037,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.381857872009277
53,Private,264700,HS-grad,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.107023239135742
37,Private,178762,Masters,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K,40.29230880737305
38,Local-gov,181799,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,12.871164321899414
42,Private,192302,HS-grad,10,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,14.329732894897461
38,?,191932,Some-college,10,Married-spouse-absent,?,Other-relative,White,Male,0,0,40,United-States,<=50K,19.860431671142578
37,Private,232352,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,>50K,15.413053512573242
37,Private,178470,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,12.339789390563965
46,Private,263387,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.32044506072998
40,Private,178173,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,35.963985443115234
37,Self-emp-not-inc,178173,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,16.728336334228516
43,Self-emp-inc,192590,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,14.862574577331543
37,Private,179699,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,>50K,16.172077178955078
49,State-gov,180198,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,17.641372680664062
37,Private,283443,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.168390274047852
52,Local-gov,207287,HS-grad,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,15.321324348449707
41,Private,211221,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,10.147350311279297
52,Private,284093,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,11.199430465698242
37,Local-gov,179561,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,>50K,14.59503173828125
48,Private,230777,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,11.24083423614502
39,Private,280486,HS-grad,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,13.098808288574219
38,Self-emp-inc,187563,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,14.347792625427246
37,Private,278245,Bachelors,13,Never-married,Sales,Unmarried,Black,Female,0,0,40,Jamaica,<=50K,21.821449279785156
38,Self-emp-inc,178173,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,14.623705863952637
38,Private,220939,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,13.107010841369629
37,Private,222480,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,11.795042991638184
38,Private,188919,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,12.206369400024414
37,Private,183611,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,11.481992721557617
39,Private,219253,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,12.764062881469727
37,Private,185807,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,36.07084655761719
37,Private,199501,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,13.567399978637695
40,State-gov,179664,Some-college,10,Divorced,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K,16.624446868896484
49,Self-emp-inc,275333,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,?,>50K,17.465492248535156
50,Private,284093,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.481160163879395
37,Private,178173,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,10.786706924438477
38,Local-gov,210640,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,>50K,15.468936920166016
43,Private,198467,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,12.828081130981445
52,Private,182224,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States,>50K,11.906499862670898
37,Local-gov,186088,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,15.961581230163574
51,Self-emp-inc,178173,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Philippines,>50K,23.532066345214844
53,State-gov,239432,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,17.375469207763672
39,Federal-gov,248384,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,16.110408782958984
48,Private,276180,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.32044506072998
37,Private,230635,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,47,United-States,>50K,15.462535858154297
38,Self-emp-inc,252351,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,15.158885955810547
38,Private,189796,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,13.200653076171875
37,State-gov,282447,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,18.65109634399414
50,Self-emp-inc,202236,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,13.743430137634277
37,Private,242356,HS-grad,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,12.521671295166016
37,Local-gov,197422,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,13.026737213134766
37,Self-emp-inc,178173,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,37.33622741699219
37,Private,187263,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,12.406171798706055
39,Private,224630,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,10.11975383758545
37,Private,194071,HS-grad,10,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K,13.849384307861328
51,Self-emp-not-inc,184023,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,13.217794418334961
37,Self-emp-inc,249719,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,15.30490493774414
40,Private,191279,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,11.192365646362305
43,Federal-gov,253861,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,13.46754264831543
37,Private,284093,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,15.99338436126709
39,Private,204761,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,11.873096466064453
43,Self-emp-inc,284093,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,15.083616256713867
37,Private,179601,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.40577220916748
42,Private,199270,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.573281288146973
38,Private,282951,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,12.882026672363281
38,Private,265037,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,10.168390274047852
37,Private,253832,HS-grad,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,13.510991096496582
38,Private,187854,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,11.387686729431152
37,Self-emp-not-inc,193784,HS-grad,10,Never-married,Sales,Own-child,White,Male,0,0,40,Canada,<=50K,22.116535186767578
37,Private,218695,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,14.215702056884766
39,Private,258389,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,11.788217544555664
37,Private,203898,HS-grad,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,45,?,>50K,24.98997688293457
39,Private,184895,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,11.812004089355469
37,Private,184998,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,13.355875015258789
37,?,181334,Assoc-voc,13,Married-civ-spouse,Armed-Forces,Wife,White,Female,0,0,40,United-States,>50K,34.55188751220703
37,Private,283309,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,13.748392105102539
38,Self-emp-not-inc,187335,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,16.233905792236328
40,Private,205275,Masters,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,48,United-States,>50K,40.10509490966797
37,Local-gov,283248,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,34.084163665771484
37,Private,183795,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,10.40577220916748
41,Private,261092,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,12.656290054321289
44,Self-emp-not-inc,178459,HS-grad,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,>50K,20.890132904052734
39,Self-emp-inc,178173,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,15.171998023986816
39,Local-gov,189470,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,11.536218643188477
49,Private,185522,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,14.594278335571289
37,Private,182458,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K,10.27851676940918
37,Private,253528,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,10.558711051940918
37,Self-emp-inc,179757,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,14.495922088623047
37,Local-gov,194671,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K,15.4087553024292
